BusStopCode,Description,Latitude,Longitude,Location
52099,Opp NKF,1.32652328466497,103.85488905075222,52099 Opp NKF
52109,Bet Blks 33/34,1.32697666701265,103.8581711110213,52109 Bet Blks 33/34
52119,Opp Blk 65,1.32782675894568,103.8581076205424,52119 Opp Blk 65
52129,Blk 29,1.32544666698102,103.85938111100755,52129 Blk 29
52131,Blk 163,1.33220703637711,103.84419754508008,52131 Blk 163
52139,Oleander Twrs,1.33271833297864,103.84404416701967,52139 Oleander Twrs
52141,Opp Blk 139A,1.33627740506187,103.84333464003154,52141 Opp Blk 139A
52149,Blk 139A,1.33640498933489,103.84357399610558,52149 Blk 139A
52151,Blk 131,1.33834001400213,103.84365712218609,52151 Blk 131
52159,Blk 128,1.33810803464351,103.84385638188928,52159 Blk 128
52161,Braddell Stn/Blk 111,1.34093830148518,103.84540645330499,52161 Braddell Stn/Blk 111
52169,Blk 117,1.34013183349101,103.84465978021645,52169 Blk 117
52171,Braddell Stn/Blk 107,1.3409498853794,103.8477798112237,52171 Braddell Stn/Blk 107
52179,Braddell Stn/Blk 106,1.34069018059141,103.84803485038329,52179 Braddell Stn/Blk 106
52181,Opp Toa Payoh Stn,1.33306633976898,103.84656071660625,52181 Opp Toa Payoh Stn
52189,Toa Payoh Stn,1.33318499999452,103.84678305554863,52189 Toa Payoh Stn
52191,Blk 138B,1.33636138602833,103.84608389640735,52191 Blk 138B
52199,Blk 84B,1.33547301693721,103.84663861149124,52199 Blk 84B
52201,Blk 121,1.33918030742933,103.84650759525915,52201 Blk 121
52209,Blk 101C CP,1.33925873230713,103.84678448871398,52209 Blk 101C CP
52211,Lighthouse Sch,1.338573,103.84164,52211 Lighthouse Sch
52219,Bef Caldecott Stn Exit 3,1.338366,103.841761,52219 Bef Caldecott Stn Exit 3
52221,Opp Jackson Sq,1.33801162125737,103.8482286336101,52221 Opp Jackson Sq
52229,Jackson Sq,1.33775023417492,103.8488028810671,52229 Jackson Sq
52231,Blk 79C,1.3343049899737,103.8487842386021,52231 Blk 79C
52239,Blk 177,1.33412194449168,103.84894805557066,52239 Blk 177
52241,Bef Caldecott Stn/Savh,1.33804611111505,103.8389949999753,52241 Bef Caldecott Stn/Savh
52249,Aft Caldecott Stn,1.337482,103.838328,52249 Aft Caldecott Stn
52251,Chung Hwa Free Clinic,1.3329698063249,103.85142087938439,52251 Chung Hwa Free Clinic
52259,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373105,52259 Opp Chung Hwa Free Clinic
52261,Opp Blk 73,1.33403167346972,103.85128140448401,52261 Opp Blk 73
52269,Blk 73,1.33404239936331,103.85147452356613,52269 Blk 73
52271,Jackson Sq,1.33683113907107,103.84974718092391,52271 Jackson Sq
52279,Blk 56,1.33702420555118,103.84992957112877,52279 Blk 56
52281,Blk 68,1.33444611098518,103.85362416699164,52281 Blk 68
52289,Blk 34,1.33501934336797,103.85386490982448,52289 Blk 34
52291,Blk 59,1.3369700601272,103.85224710756584,52291 Blk 59
52299,Blk 50,1.33715967694295,103.85231928852072,52299 Blk 50
52301,Blk 35,1.33411036071703,103.85462603898891,52301 Blk 35
52309,Opp Blk 35,1.33390300713051,103.85467626312281,52309 Opp Blk 35
52311,Blk 23,1.33435800960389,103.85721839168514,52311 Blk 23
52319,Blk 25,1.33412138901702,103.85712611102798,52319 Blk 25
52321,Toa Payoh Stadium,1.3312589884768,103.8527071071997,52321 Toa Payoh Stadium
52329,Opp Toa Payoh Stadium,1.33146817532374,103.85268688199498,52329 Opp Toa Payoh Stadium
52331,Blk 27,1.33246306626276,103.85581029367948,52331 Blk 27
52339,Opp Blk 26,1.33287166703192,103.8558608329901,52339 Opp Blk 26
52341,Pei Chun Public Sch,1.33625777803173,103.85562250002782,52341 Pei Chun Public Sch
52349,United Medicare Ctr,1.33619305600558,103.85544250002881,52349 United Medicare Ctr
52351,Blk 2,1.33836800687246,103.85328005892127,52351 Blk 2
52359,Blk 52,1.33862833298637,103.85268888900069,52359 Blk 52
52361,Blk 1 Lor 6 Toa Payoh,1.33974408909931,103.8529812160764,52361 Blk 1 Lor 6 Toa Payoh
52369,Blk 237,1.34001833298065,103.85273333299853,52369 Blk 237
52371,First Toa Payoh Pr Sch,1.33992964917756,103.85651585657361,52371 First Toa Payoh Pr Sch
52381,Braddell Tech Bldg,1.33988664001033,103.8583063045366,52381 Braddell Tech Bldg
52389,Blk 227,1.33972612917249,103.85808211459384,52389 Blk 227
52391,Opp Blk 231,1.3376513888146,103.8598834966415,52391 Opp Blk 231
52399,Blk 231,1.33696449411474,103.859733895085,52399 Blk 231
52401,Blk 102,1.32830186081857,103.85082868868597,52401 Blk 102
52409,Opp Blk 102,1.32801971174787,103.85105250762084,52409 Opp Blk 102
52411,Blk 105,1.328301,103.853806,52411 Blk 105
52419,Curtin S'pore,1.32803305599299,103.85391750002599,52419 Curtin S'pore
52429,Blk 17A,1.33630975081569,103.85712939407202,52429 Blk 17A
52439,Opp Blk 5,1.33825111098581,103.85541166702772,52439 Opp Blk 5
52441,Blk 202,1.34083165668042,103.84976000739448,52441 Blk 202
52449,Toa Payoh Police Ctr,1.34044945876465,103.85000305578686,52449 Toa Payoh Police Ctr
52451,Blk 114,1.3253199216809,103.85731928602708,52451 Blk 114
52479,Opp EAIM,1.32749617656635,103.84578619081431,52479 Opp EAIM
52481,Toa Payoh Polyclinic,1.33524833301564,103.85859277800392,52481 Toa Payoh Polyclinic
52489,Opp Toa Payoh Polyclinic,1.33536277799489,103.85871194397946,52489 Opp Toa Payoh Polyclinic
52499,St. Michael's Ter,1.32603759751245,103.85537211273478,52499 St. Michael's Ter
52501,Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827,52501 Toa Payoh Swim Cplx
52509,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434691,52509 Opp Toa Payoh Swim Cplx
52529,Bef Blk 221,1.34132643517011,103.85733489917507,52529 Bef Blk 221
52539,Blk 210 Mkt/FC,1.33991805598004,103.85386250003322,52539 Blk 210 Mkt/FC
52551,Caldecott Stn Exit 4,1.33634,103.839853,52551 Caldecott Stn Exit 4
52559,Caldecott Stn Exit 1,1.336478,103.83967,52559 Caldecott Stn Exit 1
53009,Bishan Int,1.35045541249544,103.84988083722291,53009 Bishan Int
53011,ST. THERESA'S HME,1.34555351143315,103.8382633553218,53011 ST. THERESA'S HME
53019,OPP ST. THERESA'S HME,1.34600349626668,103.83871779531225,53019 OPP ST. THERESA'S HME
53021,Lakeview Estate,1.34967996840542,103.83652457261991,53021 Lakeview Estate
53029,Shunfu Est,1.34939240848355,103.83729222566143,53029 Shunfu Est
53039,Thomson CC,1.35144681735328,103.83591070615076,53039 Thomson CC
53041,Bef Thomson Ridge,1.353099,103.834337,53041 Bef Thomson Ridge
53049,Bef Jln Todak,1.35362664583092,103.83422172361446,53049 Bef Jln Todak
53051,Upp Thomson Stn Exit 5,1.354995,103.8316003,53051 Upp Thomson Stn Exit 5
53059,Upp Thomson Stn Exit 2,1.355471,103.8312231,53059 Upp Thomson Stn Exit 2
53061,Bef Windsor Pk Rd,1.3571583010953,103.82883507046125,53061 Bef Windsor Pk Rd
53069,Aft Windsor Pk Rd,1.35777159286274,103.82894351047115,53069 Aft Windsor Pk Rd
53071,Opp Flame Tree Pk,1.36063333692202,103.82834252087906,53071 Opp Flame Tree Pk
53079,Flame Tree Pk,1.36082666696977,103.82864333297208,53079 Flame Tree Pk
53081,Opp Faber Gdn,1.36319303798878,103.82783467220469,53081 Opp Faber Gdn
53089,Faber Gdn,1.363977,103.828198,53089 Faber Gdn
53091,Bef Ang Mo Kio Ave 1,1.36482025993725,103.8279237884758,53091 Bef Ang Mo Kio Ave 1
53099,Aft Ang Mo Kio Ave 1,1.36660638165473,103.82842866172699,53099 Aft Ang Mo Kio Ave 1
53111,Bef Marymount Lane,1.34549638897792,103.83890138902032,53111 Bef Marymount Lane
53119,Aft Bishan St 21,1.347063,103.839451,53119 Aft Bishan St 21
53121,Marymount Stn,1.35016694219359,103.83947418569129,53121 Marymount Stn
53129,Opp Marymount Stn,1.34968057726521,103.83978033272378,53129 Opp Marymount Stn
53131,Aft Jadescape,1.35315805208995,103.84031279218438,53131 Aft Jadescape
53139,Marymount View,1.353021,103.840607,53139 Marymount View
53141,Opp Whitley Sec Sch,1.35566500759395,103.84132706520519,53141 Opp Whitley Sec Sch
53149,Whitley Sec Sch,1.35548111090619,103.84161232917471,53149 Whitley Sec Sch
53151,Opp Blk 263A CP,1.357995,103.841113,53151 Opp Blk 263A CP
53159,Blk 260,1.358612,103.841265,53159 Blk 260
53161,Opp Blk 254,1.362208,103.842055,53161 Opp Blk 254
53169,Blk 254,1.362165,103.842512,53169 Blk 254
53171,Blk 23,1.35466138896969,103.83630694400975,53171 Blk 23
53179,Sin Ming Plaza,1.353043,103.835842,53179 Sin Ming Plaza
53181,Amtech Bldg,1.35607279929568,103.83781001395549,53181 Amtech Bldg
53189,Blk 25,1.35496333303081,103.83681111097366,53189 Blk 25
53191,Blk 7 Ind Est,1.35837944828586,103.83908917392279,53191 Blk 7 Ind Est
53199,Blk 22A CP,1.35754830843445,103.83899242953868,53199 Blk 22A CP
53201,Opp Nea Reg Off,1.36128501070806,103.83850250682744,53201 Opp Nea Reg Off
53209,Aft Nea Reg Off,1.36099828733018,103.83852670989133,53209 Aft Nea Reg Off
53211,Opp Raffles Instn,1.34707169454274,103.84712672325323,53211 Opp Raffles Instn
53219,Raffles Instn,1.34606111102286,103.8465836110301,53219 Raffles Instn
53221,BLK 115,1.34816840593896,103.8484543562104,53221 BLK 115
53229,Blk 501,1.34822303496432,103.84927239325486,53229 Blk 501
53231,BISHAN STN,1.35089997844732,103.84797987894204,53231 BISHAN STN
53239,OPP BISHAN STN,1.350734,103.847622,53239 OPP BISHAN STN
53241,OPP BLK 217,1.35615639153054,103.84995659632311,53241 OPP BLK 217
53249,BLK 210,1.35538305217047,103.84911895270494,53249 BLK 210
53251,BLK 125,1.34678829540395,103.85199823380812,53251 BLK 125
53259,Opp Blk 125,1.3471159591462,103.85199575975044,53259 Opp Blk 125
53261,Opp Bishan Stadium,1.35285975794309,103.85179055539538,53261 Opp Bishan Stadium
53269,Bishan Stadium,1.35335792415265,103.8511190167485,53269 Bishan Stadium
53271,Opp Kuo Chuan Presby Sch,1.3493461110909,103.85391500001569,53271 Opp Kuo Chuan Presby Sch
53279,Kuo Chuan Presby Sch,1.34970265350038,103.85391302825673,53279 Kuo Chuan Presby Sch
53281,Blk 169,1.34665638902153,103.85432083296934,53281 Blk 169
53289,Zion Bible Presby Ch,1.347206111,103.8545811,53289 Zion Bible Presby Ch
53291,Shunfu Mart,1.35231394964571,103.8371139764859,53291 Shunfu Mart
53299,Bef Jadescape,1.35174011670427,103.83794546128104,53299 Bef Jadescape
53301,Raffles Instn,1.348611,103.845924,53301 Raffles Instn
53309,Opp Raffles Instn,1.34849137843448,103.8452725001234,53309 Opp Raffles Instn
53311,Opp Bosch,1.34684500003106,103.84162388899554,53311 Opp Bosch
53319,Bosch,1.34722500001495,103.8412483330228,53319 Bosch
53321,Opp Eunoia JC,1.36135,103.8402947,53321 Opp Eunoia JC
53329,Eunoia JC,1.36153970079158,103.84049549859829,53329 Eunoia JC
53331,Bef Bright Hill Tp,1.363006,103.836624,53331 Bef Bright Hill Tp
53339,Opp Bright Hill Tp,1.36312998205072,103.8367836110905,53339 Opp Bright Hill Tp
53341,Bright Hill Stn Exit 2,1.36355638900203,103.83394166697735,53341 Bright Hill Stn Exit 2
53349,Bright Hill Stn Exit 1,1.3637398272719,103.83379317461136,53349 Bright Hill Stn Exit 1
53351,Ai Tong Sch,1.36080972198475,103.83211750001261,53351 Ai Tong Sch
53359,Opp Ai Tong Sch,1.36125666702141,103.83196166697407,53359 Opp Ai Tong Sch
53361,Blk 454,1.35929833296604,103.83032083300758,53361 Blk 454
53369,Opp Blk 454,1.35947344252352,103.8301455974542,53369 Opp Blk 454
53371,Blk 257,1.35994333341045,103.84379568310376,53371 Blk 257
53379,Blk 245,1.36018670154842,103.84386020713477,53379 Blk 245
53381,Bishan Nth Shop Mall,1.35830432828214,103.84496212009292,53381 Bishan Nth Shop Mall
53389,Opp Bishan Nth Shop Mall,1.35804473736933,103.84516933880761,53389 Opp Bishan Nth Shop Mall
53391,Opp Blk 203,1.35444291744538,103.84696320325273,53391 Opp Blk 203
53399,Blk 202,1.35464002820911,103.8470163249439,53399 Blk 202
53401,Guangyang Sec Sch,1.3454166669782,103.85048888897714,53401 Guangyang Sec Sch
53409,Blk 131,1.34534609724691,103.85126805621526,53409 Blk 131
53419,Opp Guangyang Pr Sch,1.34639996494893,103.84980877522956,53419 Opp Guangyang Pr Sch
53421,BLK 151A MKT,1.345658889,103.8553811,53421 BLK 151A MKT
54009,Ang Mo Kio Int,1.36968769913339,103.84856716193268,54009 Ang Mo Kio Int
54011,Blk 207,1.36567044820875,103.84341042482097,54011 Blk 207
54019,Blk 307A,1.36618666697727,103.84418333302729,54019 Blk 307A
54031,Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092,54031 Opp Al-Muttaqin Mque
54039,Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578,54039 Bef Al-Muttaqin Mque
54041,Opp Courts Ang Mo Kio,1.373558,103.844975,54041 Opp Courts Ang Mo Kio
54049,Courts Ang Mo Kio,1.373029,103.845336,54049 Courts Ang Mo Kio
54051,Bef Ang Mo Kio Ave 5,1.376558,103.844964,54051 Bef Ang Mo Kio Ave 5
54059,Bef Ang Mo Kio Lib,1.3762849891494,103.84498299185917,54059 Bef Ang Mo Kio Lib
54061,Blk 244,1.36728801688172,103.83404076959498,54061 Blk 244
54069,Opp Blk 244,1.36691997150676,103.83405562626137,54069 Opp Blk 244
54071,Blk 310C,1.36433664907741,103.84490672378502,54071 Blk 310C
54079,OPP BLK 315,1.36389805596869,103.84585916699372,54079 OPP BLK 315
54081,TECK GHEE CT,1.36358972199933,103.84786694396756,54081 TECK GHEE CT
54089,OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186,54089 OPP ANG MO KIO SWIM CPLX
54091,BLK 331,1.36167975047647,103.85092799797833,54091 BLK 331
54099,OPP BLK 333,1.36118777797342,103.85104805596895,54099 OPP BLK 333
54101,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518,54101 Aft Ang Mo Kio Ave 10
54109,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252277,54109 Bef Ang Mo Kio Ave 10
54161,Opp Blk 255,1.37107664581619,103.83482933088284,54161 Opp Blk 255
54169,Blk 255,1.37089833300275,103.83476694396748,54169 Blk 255
54181,Mayflower Stn Exit 6,1.37053305192374,103.83653495602837,54181 Mayflower Stn Exit 6
54189,Mayflower Stn Exit 5,1.37046966291161,103.83679073259783,54189 Mayflower Stn Exit 5
54191,Mayflower Stn Exit 2,1.37447193336668,103.83756404776227,54191 Mayflower Stn Exit 2
54199,Bef Mayflower Stn Exit 3,1.37430000000968,103.83767277798232,54199 Bef Mayflower Stn Exit 3
54201,OPP BLK 155,1.375969,103.839271,54201 OPP BLK 155
54209,BET BLKS 152/155,1.37638119735545,103.83952322759048,54209 BET BLKS 152/155
54211,Mayflower Sec Sch,1.36861222198461,103.83634833298527,54211 Mayflower Sec Sch
54219,Opp Mayflower Sec Sch,1.36880777071199,103.83679395921905,54219 Opp Mayflower Sec Sch
54221,Opp Ang Mo Kio Pr Sch,1.36995608006054,103.83959341119167,54221 Opp Ang Mo Kio Pr Sch
54229,Ang Mo Kio Pr Sch,1.36960577947339,103.83993274827546,54229 Ang Mo Kio Pr Sch
54231,Blk 129,1.36966012463918,103.84193909880943,54231 Blk 129
54239,Blk 209,1.369186093503,103.84332015576305,54239 Blk 209
54241,Blk 700B,1.36913518643274,103.84618005827467,54241 Blk 700B
54247,Blk 322,1.36873836498602,103.84719306132868,54247 Blk 322
54248,Blk 324,1.36875490594243,103.84661006967286,54248 Blk 324
54251,Aft Grandeur 8,1.37689002832989,103.84617199453344,54251 Aft Grandeur 8
54259,Opp Grandeur 8,1.3772094440158,103.84628222196814,54259 Opp Grandeur 8
54261,Aft Ang Mo Kio Stn Exit A,1.36946941916508,103.85075454495572,54261 Aft Ang Mo Kio Stn Exit A
54269,Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571647,54269 Opp Ang Mo Kio Stn
54271,Blk 586,1.36996326781056,103.85356664655984,54271 Blk 586
54279,Blk 427,1.36968919033429,103.85404760550173,54279 Blk 427
54281,Blk 570,1.369694,103.855165,54281 Blk 570
54289,Blk 452,1.369149,103.855987,54289 Blk 452
54291,Blk 564,1.36918861426324,103.85886147831553,54291 Blk 564
54299,Opp Blk 565,1.36890152697813,103.85832656880861,54299 Opp Blk 565
54301,Blk 5022,1.37019500530585,103.86284675062745,54301 Blk 5022
54309,Opp Blk 5022,1.36988835306854,103.86306604022437,54309 Opp Blk 5022
54311,Blk 332,1.36143610819625,103.85257506359629,54311 Blk 332
54319,Opp Christ The King Ch,1.36205969144532,103.85305482306448,54319 Opp Christ The King Ch
54321,Blk 354,1.3639846735447,103.85237785571755,54321 Blk 354
54329,Blk 420,1.36449772525141,103.85247983714417,54329 Blk 420
54331,Blk 346,1.36719473720813,103.85056845375878,54331 Blk 346
54339,Blk 422,1.3678447007404,103.85057966582927,54339 Blk 422
54341,Opp Blk 504,1.37462142095238,103.84782467173312,54341 Opp Blk 504
54349,Blk 504,1.37477333299627,103.84810527802902,54349 Blk 504
54351,Nanyang Poly,1.37647777885877,103.85003474200923,54351 Nanyang Poly
54359,Blk 502,1.37615334768079,103.8499921086812,54359 Blk 502
54369,Opp Blk 4025,1.35874638898802,103.85588277797046,54369 Opp Blk 4025
54371,Blk 409 Mkt/FC,1.36238306289968,103.85568284134345,54371 Blk 409 Mkt/FC
54379,Blk 475,1.36288998904353,103.85594804936484,54379 Blk 475
54381,Blk 443,1.3657416739059,103.85608617430734,54381 Blk 443
54389,Blk 465,1.36638973614786,103.85660537812751,54389 Blk 465
54391,Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145,54391 Aft Ang Mo Kio Int
54399,Bef Ang Mo Kio Stn Exit B,1.37137302300723,103.84866111647399,54399 Bef Ang Mo Kio Stn Exit B
54401,Blk 522,1.3729466814704,103.8516353477965,54401 Blk 522
54409,Opp Blk 522,1.37270833297137,103.85213888899418,54409 Opp Blk 522
54411,Blk 527,1.37235305596731,103.8542291670297,54411 Blk 527
54419,Opp Blk 527,1.37206167776818,103.8548909469337,54419 Opp Blk 527
54429,Blk 561,1.370344,103.85818,54429 Blk 561
54439,Blk 549,1.37328474238491,103.85715387505564,54439 Blk 549
54441,Blk 507,1.37418169489017,103.85076922983178,54441 Blk 507
54449,Opp Blk 507,1.3746081045073,103.85088955053739,54449 Opp Blk 507
54451,Blk 643,1.37723501808517,103.84059645206445,54451 Blk 643
54459,Blk 151,1.37693336122245,103.84120098441312,54459 Blk 151
54461,Blk 649,1.37747997146347,103.84339938777067,54461 Blk 649
54469,Opp Blk 649,1.3772016702489,103.84349683756662,54469 Opp Blk 649
54471,Opp Blk 538,1.37613470846106,103.853296559924,54471 Opp Blk 538
54479,Blk 538,1.37579335077466,103.853200441537,54479 Blk 538
54481,Ite Coll Ctrl,1.37599497932237,103.855765341723,54481 Ite Coll Ctrl
54489,Opp Ite Coll Ctrl,1.375675,103.855423,54489 Opp Ite Coll Ctrl
54491,Aft CTE,1.37717165299187,103.86010323265269,54491 Aft CTE
54499,Bef CTE,1.37700806651463,103.86055355422364,54499 Bef CTE
54501,Opp AMK Ind Pk 2,1.37787138898682,103.86266305598139,54501 Opp AMK Ind Pk 2
54509,Aft Blk 5000,1.37758835823729,103.86257049780349,54509 Aft Blk 5000
54511,Blk 5028,1.37167638225112,103.86344756349828,54511 Blk 5028
54519,Opp Blk 5023,1.37121805600151,103.86373555598497,54519 Opp Blk 5023
54521,Blk 5046,1.37342640743158,103.86288750616447,54521 Blk 5046
54529,Opp Blk 5043,1.3733597291276,103.86303621815655,54529 Opp Blk 5043
54531,OPP BISHAN PK,1.35839974282084,103.85132688003488,54531 OPP BISHAN PK
54539,BISHAN PK,1.35857111103202,103.85104805599867,54539 BISHAN PK
54571,Blk 532,1.37425472964633,103.85491933752174,54571 Blk 532
54579,Blk 540,1.37487817367914,103.85483080978989,54579 Blk 540
54581,Blk 574,1.37105833303092,103.85665833302312,54581 Blk 574
54589,Blk 555,1.37173441613541,103.85671893941708,54589 Blk 555
54591,Opp Blk 5060,1.37530666700034,103.8617738890253,54591 Opp Blk 5060
54599,Blk 5056,1.37489472202166,103.86180138897765,54599 Blk 5056
54601,Townsville Pr Sch,1.35942138902131,103.85514583300495,54601 Townsville Pr Sch
54609,Opp Townsville Pr Sch,1.3593577779887,103.85529250000319,54609 Opp Townsville Pr Sch
54611,BLK 220,1.36489470522366,103.84057417396242,54611 BLK 220
54619,OPP BLK 220,1.36467168386173,103.84050288513411,54619 OPP BLK 220
54621,BLK 223,1.36595331171712,103.83773071305599,54621 BLK 223
54629,OPP BLK 223,1.3655880696456,103.83801666007233,54629 OPP BLK 223
54631,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711312,54631 Bef Ang Mo Kio Ind Pk 2A
54641,Sing Ind Cplx,1.37573967362754,103.864609061163,54641 Sing Ind Cplx
54651,Opp Techplace 2,1.37854275740549,103.86551861831312,54651 Opp Techplace 2
54659,Techplace 2,1.37834008020794,103.86686274044777,54659 Techplace 2
55009,Ang Mo Kio Depot,1.38589831101442,103.84757704926118,55009 Ang Mo Kio Depot
55011,Bef Lentor Stn Exit 5,1.382262,103.835704,55011 Bef Lentor Stn Exit 5
55019,Aft Lentor Stn Exit 4,1.382212,103.836047,55019 Aft Lentor Stn Exit 4
55021,OPP SEASONS PK,1.3857011784032,103.83872706499656,55021 OPP SEASONS PK
55029,SEASONS PK,1.38565193733046,103.83917105055716,55029 SEASONS PK
55031,Opp NCS Hub,1.38944774212221,103.84360331162512,55031 Opp NCS Hub
55039,NCS Hub,1.3891573228776,103.84383135324573,55039 NCS Hub
55041,Aft Ang Mo Kio St 64,1.39122406741106,103.84602799523668,55041 Aft Ang Mo Kio St 64
55049,Bef Ang Mo Kio St 64,1.39110547694961,103.84659281119058,55049 Bef Ang Mo Kio St 64
55051,Opp ST Electronics,1.3924,103.848962,55051 Opp ST Electronics
55059,ST Electronics,1.3920822654425,103.84909518015897,55059 ST Electronics
55071,Bef Econ Medicare Ctr,1.39246274085167,103.85261828242731,55071 Bef Econ Medicare Ctr
55079,Aft Econ Medicare Ctr,1.391952,103.853366,55079 Aft Econ Medicare Ctr
55081,Opp Sunrise Gdns,1.39177133420779,103.8559732827973,55081 Opp Sunrise Gdns
55089,Aft Sunrise Gdns,1.39129403706334,103.85630398734284,55089 Aft Sunrise Gdns
55101,Opp Serenity Pk,1.3909401415525,103.85967918415774,55101 Opp Serenity Pk
55109,Serenity Pk,1.39049447273752,103.8599334800352,55109 Serenity Pk
55111,Blk 180,1.37695556267127,103.83777368753996,55111 Blk 180
55119,Blk 617,1.37728530731209,103.8378470631113,55119 Blk 617
55121,Opp Blk 604,1.37943138901774,103.83519777802985,55121 Opp Blk 604
55129,Blk 604,1.37955302001994,103.83549938754196,55129 Blk 604
55131,BLK 612,1.37986282047018,103.8396597025406,55131 BLK 612
55139,BLK 641,1.37894011617745,103.84007487448596,55139 BLK 641
55141,OPP BLK 622,1.38151305598601,103.83902055596755,55141 OPP BLK 622
55149,BLK 622,1.38147638900431,103.8392680559805,55149 BLK 622
55151,Ang Mo Kio Comm Hosp,1.3833944010563,103.8403312479222,55151 Ang Mo Kio Comm Hosp
55159,Opp Ang Mo Kio Comm Hosp,1.383362,103.84065,55159 Opp Ang Mo Kio Comm Hosp
55169,Opp Yio Chu Kang Cc,1.38123639226093,103.84100233602071,55169 Opp Yio Chu Kang Cc
55171,Castle Green,1.385783333,103.8429056,55171 Castle Green
55179,Opp Castle Green,1.385991667,103.8431694,55179 Opp Castle Green
55181,Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943,55181 Opp Yio Chu Kang Stn
55189,Yio Chu Kang Stn,1.382955556,103.844225,55189 Yio Chu Kang Stn
55199,Blk 645,1.3795247679563,103.8426631996752,55199 Blk 645
55201,Aft Blk 648,1.37859113966821,103.8443777268119,55201 Aft Blk 648
55209,Opp Blk 646,1.37863166702811,103.84468444401317,55209 Opp Blk 646
55211,Aft Ang Mo Kio Fire Stn,1.38603759468682,103.8455676081697,55211 Aft Ang Mo Kio Fire Stn
55219,Bef Ang Mo Kio Ave 9,1.38560725163314,103.8459306339141,55219 Bef Ang Mo Kio Ave 9
55221,Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938,55221 Opp SMRT Buses AMK Depot
55229,SMRT Buses AMK Depot,1.38851043039698,103.84591573293089,55229 SMRT Buses AMK Depot
55231,Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135697,55231 Opp Sbst Ang Mo Kio Depot
55239,Sbst Ang Mo Kio Depot,1.38699777800655,103.84804111102198,55239 Sbst Ang Mo Kio Depot
55241,Aft Yio Chu Kang Rd,1.38932985258763,103.84071031595586,55241 Aft Yio Chu Kang Rd
55249,Bef Yio Chu Kang Rd,1.389538,103.84068,55249 Bef Yio Chu Kang Rd
55251,Countryside Est,1.39093600499761,103.83885575492444,55251 Countryside Est
55259,Opp Countryside Est,1.39143,103.838608,55259 Opp Countryside Est
55261,Bullion Pk Condo,1.39203,103.836929,55261 Bullion Pk Condo
55269,Opp Bullion Pk Condo,1.39267,103.836298,55269 Opp Bullion Pk Condo
55281,Aft SLE,1.39813695687252,103.82881324249821,55281 Aft SLE
55289,LP 94,1.39844339285315,103.82903916367646,55289 LP 94
55301,AMK Police Div HQ,1.38425166698696,103.84445666701023,55301 AMK Police Div HQ
55309,Opp AMK Police Div HQ,1.384084,103.844597,55309 Opp AMK Police Div HQ
55311,Opp Yio Chu Kang Stadium,1.38430357836038,103.84683966636786,55311 Opp Yio Chu Kang Stadium
55319,Yio Chu Kang Stadium,1.38408669861968,103.84678260704942,55319 Yio Chu Kang Stadium
55321,Opp Nanyang Poly,1.37836333298131,103.84722527801875,55321 Opp Nanyang Poly
55329,Nanyang Poly,1.37901970079676,103.84722527828754,55329 Nanyang Poly
55331,Aft Lentor Gr,1.38692246241021,103.8371410383723,55331 Aft Lentor Gr
55339,Aft Florissa Pk,1.38708225951205,103.83711644936153,55339 Aft Florissa Pk
55341,Lentor Stn Exit 3,1.384975,103.836684,55341 Lentor Stn Exit 3
55349,Lentor Stn Exit 5,1.38479144169995,103.8364930927339,55349 Lentor Stn Exit 5
55351,Opp Fudu Wk P/G,1.3897367880855,103.83696395007934,55351 Opp Fudu Wk P/G
55361,Countryside Gdn P/G,1.38983685641152,103.83860500061255,55361 Countryside Gdn P/G
55371,Aft Lentor St,1.388614367271,103.83440450730951,55371 Aft Lentor St
55381,Bef Bullion Pk,1.3899041699795,103.83624640000222,55381 Bef Bullion Pk
55509,Yio Chu Kang Int,1.38113241525166,103.8455558816965,55509 Yio Chu Kang Int
56011,Bef adana at thomson,1.36865,103.828321,56011 Bef adana at thomson
56019,Bef Ang Mo Kio Ave 1,1.369486,103.828616,56019 Bef Ang Mo Kio Ave 1
56021,Opp Sembawang Hills FC,1.372666,103.82843,56021 Opp Sembawang Hills FC
56029,Bef Sembawang Hills Fc,1.37359500001635,103.82870000002058,56029 Bef Sembawang Hills Fc
56031,Bef Yio Chu Kang Rd,1.37695666700099,103.82822527799023,56031 Bef Yio Chu Kang Rd
56039,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504,56039 Aft Yio Chu Kang Rd
